DOCUMENT	INSEE	NOM_COM	LIBELLE	B1_BANDE	B1_T_BANDE	B1_ART_6	B1_ART_71	B1_ART_72	B1_ART_73	B1_ART_74	B1_ART_8	B1_ART_9	B1_ART_10	B1_ART_13	B1_ART_5	B1_ART_14
13028_reglement_20171019	13028	LA CIOTAT	UC4c	-88		-88	1	3.50	-88	2	-88	0.30	12	-88	-88	-88
13028_reglement_20171019	13028	LA CIOTAT	UC4b	-88		-88	1	3.50	-88	2	-88	0.30	12	-88	-88	-88
13028_reglement_20171019	13028	LA CIOTAT	UC1b	-88		4	1	3.50	-88	2	-88	0.20	15	-88	-88	-88
13028_reglement_20171019	13028	LA CIOTAT	UV	-88		-88	1	4	-88	2	-99	-99	-99	-88	-88	-88
01189_reglement_20120924	1189	INJOUX GENISSIAT	UB	-88		5	1	3	-88	1	-88	0.40	10	-88	-88	-88
01189_reglement_20120924	1189	INJOUX GENISSIAT	UA	-88		5	1	3	-88	-88	-88	-88	10	-88	-88	-88
01189_reglement_20120924	1189	INJOUX GENISSIAT	UC	-88		5	1	3	-88	2	-88	0.35	7	-88	-88	-88
01189_reglement_20120924	1189	INJOUX GENISSIAT	UX	-88		5	1	3	-88	2	3	0.35	7	-88	-88	-88
72264_reglement_20120126	72264	SABLE SUR SARTHE	UP	-88		5	2	3	-88	-88	4	0.80	-88	-88	-88	1
72264_reglement_20120126	72264	SABLE SUR SARTHE	UI	-88		5	2	3	-88	-88	4	1	-88	-88	-88	-99
72264_reglement_20120126	72264	SABLE SUR SARTHE	UE	-88		5	1	5	-88	-88	5	-88	-88	-88	-88	-99
72264_reglement_20120126	72264	SABLE SUR SARTHE	UA	-88		5	1	5	-88	-88	5	-88	-88	-88	-88	-99
72264_reglement_20120126	72264	SABLE SUR SARTHE	UC	-88		-88	2	3	-88	-88	4	-88	-88	-88	-88	-99
63226_reglement_20161219	63226	MEZEL	UI	-88		5	0	-99	-88	-88	-99	0.60	8	0.30	-99	-99
63226_reglement_20161219	63226	MEZEL	Uj	-88	 	1	1	1	1	-88	-99	-99	3.50	0.30	-99	-99
63226_reglement_20161219	63226	MEZEL	UG	-88		-88	0	-99	-88	-88	-99	-99	8	0.30	-99	0.50
63226_reglement_20161219	63226	MEZEL	UD	-88		-88	0	-99	1	2	-99	-99	9	0.30	-99	-99
27561_reglement_20131219	27561	ST MACLOU	UE	-88		3	1	1.90	-88	-88	3.80	-99	-88	-88	-88	-99
27561_reglement_20131219	27561	ST MACLOU	UA	-88		3	1	3	-88	-88	3.80	0.40	-88	-88	-99	-99
27561_reglement_20131219	27561	ST MACLOU	UZa	-88		10	1	1.90	-88	-88	3.80	-99	-88	-88	-88	-99
27561_reglement_20131219	27561	ST MACLOU	UZb	-88		15	1	1.90	-88	-88	3.80	-99	-88	-88	-88	-99
14092_reglement_20140910	14092	BOURGUEBUS	UE	-88		10	1	5	-88	-88	-88	0.50	-88	-88	-88	-88
14092_reglement_20140910	14092	BOURGUEBUS	Uh	-88		3	1	5	-88	2	4	0.50	-88	-88	-88	-88
14092_reglement_20140910	14092	BOURGUEBUS	Uc	-88		5	1	3	-88	-88	4	0.35	-88	0.10	-88	-88
14092_reglement_20140910	14092	BOURGUEBUS	Ub	-88		5	1	3	-88	2	4	-88	-88	0.15	-88	0.40
29221_reglement_20161026	29221	PORSPODER	UT	-88		-88	1	5	-88	-88	4	0.50	9	0.30	-99	-99
29221_reglement_20161026	29221	PORSPODER	UHb	-88		5	1	3	-88	-88	4	0.60	6	-88	-99	-99
29221_reglement_20161026	29221	PORSPODER	UHa	-88		0	1	3	-88	-88	4	0.70	6	-88	-99	-99
29221_reglement_20161026	29221	PORSPODER	UL	-88		-88	1	5	-88	-88	-99	-99	15	0.30	-99	-99
29221_reglement_20161026	29221	PORSPODER	UHc	-88		5	1	3	-88	-88	4	0.50	9	-88	-99	-99
29221_reglement_20161026	29221	PORSPODER	UHd	-88		5	1	3	-88	-88	4	0.40	9	-88	-99	-99
29221_reglement_20161026	29221	PORSPODER	UHp	-88		0	1	3	-88	-88	4	0.40	9	-88	-99	-99
31301_reglement_20141104	31301	LILHAC	UB	-88		0	1	3	-88	2	-99	-99	-88	-88	-99	-99
31301_reglement_20141104	31301	LILHAC	UA	-88		-99	1	3	-88	2	-99	-99	-88	-88	-99	-99
37242_reglement_20160503	37242	SAVIGNY EN VERON	UE	-88		6	1	3	-88	-88	-99	-99	-99	-88	-99	-99
37242_reglement_20160503	37242	SAVIGNY EN VERON	UB	-88		6	1	3	-88	-88	-99	-99	-88	-88	-88	-99
37242_reglement_20160503	37242	SAVIGNY EN VERON	UA	-88		1.50	1	3	-88	-88	-99	-99	-88	-88	-88	-99
37242_reglement_20160503	37242	SAVIGNY EN VERON	UY	-88		6	1	5	-88	-88	5	0.60	-99	-88	-88	-99
10131_reglement_20060614	10131	DROUPT ST BASLE	UC	-88		-88	1	3	-88	2	-88	0,2	7	-88	700	-99
41151_reglement_20141121	41151	MONTRICHARD	UI	-88		3	1	2	-88	-88	-99	-99	-99	-88	-99	-99
41151_reglement_20141121	41151	MONTRICHARD	UBa	-88		2	1	2	-88	-88	-99	0,07	12	-88	-99	-99
41151_reglement_20141121	41151	MONTRICHARD	UAa	-88		4	1	2	-88	-88	-99	-99	9	-99	-99	-99
37211_reglement_20140311	37211	ST BRANCHS	UC	-88		7	1	5	-88	-88	-99	-99	9	-88	-88	-99
37211_reglement_20140311	37211	ST BRANCHS	UBa	-88		1	1	1.4	-88	-88	-99	-99	7	-88	-88	-99
37211_reglement_20140311	37211	ST BRANCHS	UAa	-88		-88	1	1.4	-88	-88	-88	-99	7	-88	-99	-99
41095_reglement_20110426	41095	FRETEVAL	UaB2	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
41095_reglement_20110426	41095	FRETEVAL	UaiB1	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
41095_reglement_20110426	41095	FRETEVAL	UaiA2	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
41095_reglement_20110426	41095	FRETEVAL	Ut	-88		-88	0	-99	-88	-88	4	-88	7	-88	-88	-99
41095_reglement_20110426	41095	FRETEVAL	UaiB2	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
41095_reglement_20110426	41095	FRETEVAL	UaiA1	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
41095_reglement_20110426	41095	FRETEVAL	UbiA2	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
41095_reglement_20110426	41095	FRETEVAL	UbiA1	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
41095_reglement_20110426	41095	FRETEVAL	UaA1	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
41095_reglement_20110426	41095	FRETEVAL	UaB1	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
41095_reglement_20110426	41095	FRETEVAL	UaA2	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
41095_reglement_20110426	41095	FRETEVAL	UbiB2	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
41095_reglement_20110426	41095	FRETEVAL	Uh	-88		5	1	3	-88	1	3	-88	4.50	-88	-88	-99
41095_reglement_20110426	41095	FRETEVAL	UbiB1	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
41095_reglement_20110426	41095	FRETEVAL	Ue	-88		10	1	3	-88	1	4	-88	10	-88	-88	-99
41095_reglement_20110426	41095	FRETEVAL	UtiA2	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
41095_reglement_20110426	41095	FRETEVAL	Ub	-88		5	1	3	-88	1	3	-99	4.50	-88	-88	-99
41095_reglement_20110426	41095	FRETEVAL	Ua	-88		-88	1	-88	-88	1	3	-99	6	-88	-88	-99
41095_reglement_20110426	41095	FRETEVAL	UeiA1	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
41095_reglement_20110426	41095	FRETEVAL	UeiA2	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
72341_reglement_20100122	72341	SOULITRE	UP	-88		0	1	3	-88	1	4	-88	6	-88	1500	0.8
72341_reglement_20100122	72341	SOULITRE	UA	-88		5	1	5	-88	1	5	0.60	12	-88	-88	-99
72341_reglement_20100122	72341	SOULITRE	UC	-88		-88	1	3	-88	1	4	1.00	6	-88	-88	-99
01093_reglement_20160321	1093	CHATILLON SUR CHALARONNE	UXc	-88		5	1	4	-88	2	5	0.40	10	0.10	-99	-99
01093_reglement_20160321	1093	CHATILLON SUR CHALARONNE	UL	-88		5	1	4	-88	2	-88	-99	2	-88	-99	-99
01093_reglement_20160321	1093	CHATILLON SUR CHALARONNE	UA	-88		5	1	3	-88	2	-88	-99	-88	-88	-99	-99
01093_reglement_20160321	1093	CHATILLON SUR CHALARONNE	UBh	-88		5	1	4	-88	2	-88	-99	9	0.15	-99	-99
01093_reglement_20160321	1093	CHATILLON SUR CHALARONNE	UBai	-88		-88	-88	-88	-88	-88	-88	-88	9	-88	-88	-88
01093_reglement_20160321	1093	CHATILLON SUR CHALARONNE	UBb	-88		5	1	4	-88	2	-88	-99	9	0.15	-99	-99
38146_reglement_20161215	38146	DIZIMIEU	UHRI'	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
38146_reglement_20161215	38146	DIZIMIEU	UABi'1	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
38146_reglement_20161215	38146	DIZIMIEU	UHRC	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
38146_reglement_20161215	38146	DIZIMIEU	UHBi'2	-88		-88	-88	-88	-88	-88	-88	0.50	-88	-88	-88	-88
38146_reglement_20161215	38146	DIZIMIEU	UHBi'1	-88		-88	-88	-88	-88	-88	-88	0.50	-88	-88	-88	-88
38146_reglement_20161215	38146	DIZIMIEU	UH	-88		5	1	4	-88	2	4	-88	-88	-88	-99	-99
38146_reglement_20161215	38146	DIZIMIEU	UAa	-88		5	1	4	-88	2	4	0.60	6	-88	-99	-99
72051_reglement_20150120	72051	CERANS FOULLETOURTE	UZp	-88		7	1	5	-88	2	-88	0.50	7	-88	-88	-88
72051_reglement_20150120	72051	CERANS FOULLETOURTE	UE	-88		-88	1	3	-88	2	-88	-88	-88	-88	-88	-88
72051_reglement_20150120	72051	CERANS FOULLETOURTE	UB	-88		7	1	3	-88	2	-88	0.50	-88	-88	-88	-88
72051_reglement_20150120	72051	CERANS FOULLETOURTE	UA	-88		-88	1	3	-88	2	-88	-88	-88	-88	-88	-88
72051_reglement_20150120	72051	CERANS FOULLETOURTE	UC	-88		5	1	3	-88	2	-88	0.30	7	0.20	-88	-88
72051_reglement_20150120	72051	CERANS FOULLETOURTE	UCnca	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	2000	-88
54174_reglement_20061130	54174	ECROUVES	UE	-88		5	1	3	-88	-88	-88	-99	15	-88	-99	-99
54174_reglement_20061130	54174	ECROUVES	UBz2	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	2000	0.08
54174_reglement_20061130	54174	ECROUVES	UXz1	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-99	-99
54174_reglement_20061130	54174	ECROUVES	UB	-88		5	1	3	-88	-88	-88	0.40	-88	-99	-88	-88
54174_reglement_20061130	54174	ECROUVES	UXz2	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	2000	0.08
54174_reglement_20061130	54174	ECROUVES	UA	-88		5	1	3	-88	-88	-88	-88	7	-99	-99	-99
54174_reglement_20061130	54174	ECROUVES	UD	-88		5	1	3	-88	-88	-99	-99	3	-88	-99	-99
54174_reglement_20061130	54174	ECROUVES	UC	-88		5	1	3	-88	-88	-88	-99	-99	-88	-99	-99
54174_reglement_20061130	54174	ECROUVES	UX	-88		5	1	5	-88	-88	-99	-99	12	0.10	-99	-99
06095_reglement_20171214	6095	PEYMEINADE	UM	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
06095_reglement_20171214	6095	PEYMEINADE	UE	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
06095_reglement_20171214	6095	PEYMEINADE	UB	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
06095_reglement_20171214	6095	PEYMEINADE	UA	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
06095_reglement_20171214	6095	PEYMEINADE	UD	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
06095_reglement_20171214	6095	PEYMEINADE	UC	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
06095_reglement_20171214	6095	PEYMEINADE	UX	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
94700_Maisons_Alfort	94700	Marne	UM1a	-88		4	1	10	-88	-88	6	0.40	9	-88	-88	-88
94700_Maisons_Alfort	94700	Marne	UCa	-88		-88	1	4	-88	-88	8	0.70	6	-88	-88	-88
94700_Maisons_Alfort	94700	Marne	UB	-88		5	1	6	-88	2	6	0.75	15	-88	-88	-88
94700_Maisons_Alfort	94700	Marne	UFe	-88		-88	1	4	-88	1	-99	0.80	34	-88	-88	-88
94700_Maisons_Alfort	94700	Marne	UA	-88		-88	1	36	-88	-88	8	1	20.50	-88	-88	-88
94700_Maisons_Alfort	94700	Marne	UM2c	-88		-88	-88	-88	-88	-88	6	0.10	-88	-88	-88	-88
94700_Maisons_Alfort	94700	Marne	UD	-88		1	1	8	-88	2	8	0.35	25	-88	-88	-88
94700_Maisons_Alfort	94700	Marne	UM2b	-88		4	1	15	-88	-88	6	0.10	9	-88	-88	-88
94700_Maisons_Alfort	94700	Marne	UFb	-88		-88	1	4	-88	1	-99	0.50	15	-88	-88	-88
94700_Maisons_Alfort	94700	Marne	UFa	-88		-88	1	4	-88	1	-99	0.80	21	-88	-88	-88
94700_Maisons_Alfort	94700	Marne	UEb	-88		1	1	4	-88	-88	-99	0.20	15	-88	-88	-88
94700_Maisons_Alfort	94700	Marne	UFd	-88		-88	1	4	-88	1	-99	0.80	-99	-88	-88	-88
94700_Maisons_Alfort	94700	Marne	UEa	-88		1	1	4	-88	-88	-99	0.06	15	-88	-88	-88
94700_Maisons_Alfort	94700	Marne	UM2a	-88		4	1	15	-88	-88	6	0.10	9	-88	-88	-88
94700_Maisons_Alfort	94700	Marne	UV	-88		-88	1	4	-88	2	4	-99	33	-88	-88	-88
29054_reglement_20070914	29054	LA FEUILLEE	Ut	-88		5	1	4	-88	1	4	-99	4.50	0.20	200	-99
29054_reglement_20070914	29054	LA FEUILLEE	Ui	-88		5	1	5	-88	1	4	0.50	11	-88	200	-99
29054_reglement_20070914	29054	LA FEUILLEE	UL	-88		5	1	4	-88	1	-99	0.60	12	0.20	-99	-99
29054_reglement_20070914	29054	LA FEUILLEE	Uh	-88		5	1	3	-88	2	-99	-99	7	-88	200	-99
93160_Noisy_le_grand	93160	NOISY-LE-GRAND	UCc1	-88		-88	-88	-88	-88	-88	-88	0,3	9	-88	2000	0,2
93160_Noisy_le_grand	93160	NOISY-LE-GRAND	UCc2	-88		-88	-88	-88	-88	-88	-88	0,3	11	-88	-88	0,25
93160_Noisy_le_grand	93160	NOISY-LE-GRAND	UBca	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-99
93160_Noisy_le_grand	93160	NOISY-LE-GRAND	UMg	-88		1	1	2,5	-88	-99	8	0,4	30	0,3	-99	-99
93160_Noisy_le_grand	93160	NOISY-LE-GRAND	UL	-88		1	0	-99	-88	-99	-99	0,2	5	-88	-99	-99
93160_Noisy_le_grand	93160	NOISY-LE-GRAND	UCa	-88		4	1	8	-88	1	8	0,5	9	0,6	-99	0,4
93160_Noisy_le_grand	93160	NOISY-LE-GRAND	UA	-88		-88	1	15	-88	1	4	0,6	12	0,3	-99	-99
93160_Noisy_le_grand	93160	NOISY-LE-GRAND	UD	-88		1	1	2,5	-88	-99	4	-99	15	0,6	-99	-99
93160_Noisy_le_grand	93160	NOISY-LE-GRAND	UBe	-88		2	0	-99	-88	1	4	-99	12	0,6	-99	-99
93160_Noisy_le_grand	93160	NOISY-LE-GRAND	UEc	-88		4	1	6	-88	2	3,5	0,5	15	0,3	-99	-99
93160_Noisy_le_grand	93160	NOISY-LE-GRAND	UEa	-88		4	1	6	-88	2	3,5	1	15	0,3	-99	-99
93160_Noisy_le_grand	93160	NOISY-LE-GRAND	UCb	-88		4	1	8	-88	1	8	0,4	9	0,6	-99	0,3
93160_Noisy_le_grand	93160	NOISY-LE-GRAND	UBa	-88		2	0	-99	-88	1	4	-99	12	0,6	-99	-99
93160_Noisy_le_grand	93160	NOISY-LE-GRAND	UBb	-88		2	0	-99	-88	1	4	-99	12	0,6	-99	1.25
93160_Noisy_le_grand	93160	NOISY-LE-GRAND	UBd	-88		2	0	-99	-88	1	4	-99	12	0,6	-99	-99
44130_reglement_20170707	44130	PONT ST MARTIN	UGv	-88		1	1	1	-88	-88	-99	-99	4.50	-88	-99	-99
44130_reglement_20170707	44130	PONT ST MARTIN	Uk	-88		5	1	5	-88	-88	-99	-99	12	-88	-88	-99
44130_reglement_20170707	44130	PONT ST MARTIN	UE	-88		1	1	1	-88	-88	-99	-99	15	-88	-99	-99
44130_reglement_20170707	44130	PONT ST MARTIN	UZn	-88		3	1	6	-88	-88	-88	-99	8.50	-88	-99	-99
44130_reglement_20170707	44130	PONT ST MARTIN	UB	-88		5	1	3	5	1	6	0.70	7	0.75	-99	-99
44130_reglement_20170707	44130	PONT ST MARTIN	UC	-88		-88	1	1.90	-88	-88	-88	-88	6	-88	-88	-88
44130_reglement_20170707	44130	PONT ST MARTIN	UZv	-88		3	1	6	-88	-88	-88	-99	15	-88	-99	-99
44130_reglement_20170707	44130	PONT ST MARTIN	UVa	-88		5	1	3	-88	-88	-99	-99	7	-88	-88	-99
44130_reglement_20170707	44130	PONT ST MARTIN	UAb	-88		5	1	3	-88	1	-99	-99	7	-88	-99	-99
44130_reglement_20170707	44130	PONT ST MARTIN	UVb	-88		5	-88	-88	-88	-88	6	0.70	7	0.30	-88	-99
44130_reglement_20170707	44130	PONT ST MARTIN	UAa	-88		5	1	3	-88	1	-99	-99	7	-88	-99	-99
53157_reglement_20110106	53157	MONTIGNE LE BRILLANT	Ue	-88		5	1	3	-88	2	3	0.80	7	-88	-88	-99
53157_reglement_20110106	53157	MONTIGNE LE BRILLANT	Ub	-88		5	1	3	-88	-88	-99	0.60	6	-88	-88	-99
53157_reglement_20110106	53157	MONTIGNE LE BRILLANT	Ua	-88		3	1	3	-88	2	-99	0.60	7	-88	-88	-99
68117_reglement_20170915	68117	GUNSBACH	Uei	-88		6	1	3	-88	2	3	-88	6	-88	-99	-99
68117_reglement_20170915	68117	GUNSBACH	Um	-88		6	1	6	-88	-88	4	-99	5	0.50	-99	-99
68117_reglement_20170915	68117	GUNSBACH	Uxa	-88		1	1	4	-88	2	3	-99	7	-88	-99	-99
68117_reglement_20170915	68117	GUNSBACH	Uc	-88		4	1	4	-88	2	3	0.70	7	0.50	-99	-99
68117_reglement_20170915	68117	GUNSBACH	Ub	-88		2	1	4	-88	2	3	0.70	7	0.50	-99	-99
68117_reglement_20170915	68117	GUNSBACH	Ua	-88		2	1	0.40	-88	2	3	-99	7	0.50	-99	-99
31494_reglement_20150601	31494	ST LAURENT	UB	-88		5	1	3	-88	2	-99	-99	2	-88	-99	-99
31494_reglement_20150601	31494	ST LAURENT	UA	-88		-88	1	3	-88	2	-99	-99	2	-88	-99	-99
63297_reglement_20140617	63297	REIGNAT	UG	-88		5	0	-99	-88	2	-88	-88	8	0.10	-88	0.50
63297_reglement_20140617	63297	REIGNAT	UDa	-88		-88	0	-99	-88	-88	-88	-88	-88	-88	-88	-88
63297_reglement_20140617	63297	REIGNAT	produiseunel’article6&2surcellelamoindre	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
21315_reglement_20140611	21315	HAUTEVILLE LES DIJON	UA5	-88		3	1	3	-88	-88	-88	-88	6	-88	-88	-88
21315_reglement_20140611	21315	HAUTEVILLE LES DIJON	UA4	-88		3	1	3	-88	-88	-88	-88	6	-88	-88	-88
21315_reglement_20140611	21315	HAUTEVILLE LES DIJON	UA7	-88		3	1	3	-88	-88	-88	-88	6	-88	-88	-88
21315_reglement_20140611	21315	HAUTEVILLE LES DIJON	UA6	-88		3	1	3	-88	-88	-88	-88	6	-88	-88	-88
21315_reglement_20140611	21315	HAUTEVILLE LES DIJON	UB8	-88		5	1	3	-88	-88	-88	-88	6.5	-88	-88	-88
21315_reglement_20140611	21315	HAUTEVILLE LES DIJON	UB7	-88		5	1	3	-88	-88	-88	-88	6.5	-88	-88	-88
21315_reglement_20140611	21315	HAUTEVILLE LES DIJON	UB6	-88		5	1	3	-88	-88	-88	-88	6.5	-88	-88	-88
21315_reglement_20140611	21315	HAUTEVILLE LES DIJON	UB5	-88		5	1	3	-88	-88	-88	-88	6.5	-88	-88	-88
21315_reglement_20140611	21315	HAUTEVILLE LES DIJON	UB4	-88		5	1	3	-88	-88	-88	-88	6.5	-88	-88	-88
21315_reglement_20140611	21315	HAUTEVILLE LES DIJON	UB3	-88		5	1	3	-88	-88	-88	-88	6.5	-88	-88	-88
21315_reglement_20140611	21315	HAUTEVILLE LES DIJON	UB2	-88		5	1	3	-88	-88	-88	-88	6.5	-88	-88	-88
21315_reglement_20140611	21315	HAUTEVILLE LES DIJON	UB1	-88		5	1	3	-88	-88	-88	-88	6.5	-88	-88	-88
21315_reglement_20140611	21315	HAUTEVILLE LES DIJON	UA1	-88		3	1	3	-88	-88	-88	-88	6	-88	-88	-88
21315_reglement_20140611	21315	HAUTEVILLE LES DIJON	UE	-88		2	1	5	-88	-88	-88	-88	10	0.10	-88	-88
21315_reglement_20140611	21315	HAUTEVILLE LES DIJON	UA3	-88		3	1	3	-88	-88	-88	-88	6	-88	-88	-88
21315_reglement_20140611	21315	HAUTEVILLE LES DIJON	UA2	-88		3	1	3	-88	-88	-88	-88	6	-88	-88	-88
21315_reglement_20140611	21315	HAUTEVILLE LES DIJON	UBf	-88		5	1	3	-88	-88	-88	-88	6.5	0.80	-88	-88
64495PLU20130204_REGLEMENT	64495	SAINT PEE SUR NIVELLE	UP	-88		5	1	3	-88	2	2	0.15	-88	-88	2000	0.10
64495PLU20130204_REGLEMENT	64495	SAINT PEE SUR NIVELLE	UBi	-88		5	1	3	-88	2	2	-99	5	0.10	-99	0.2
64495PLU20130204_REGLEMENT	64495	SAINT PEE SUR NIVELLE	UA	-88		-88	1	3	-88	2	2	-99	-88	-88	-99	-99
64495PLU20130204_REGLEMENT	64495	SAINT PEE SUR NIVELLE	UYz	-88		5	1	5	-88	2	2	0.20	12	-88	-99	-99
64495PLU20130204_REGLEMENT	64495	SAINT PEE SUR NIVELLE	UD	-88		5	1	3	-88	2	2	-99	-88	0.10	2000	0.15
64495PLU20130204_REGLEMENT	64495	SAINT PEE SUR NIVELLE	UC	-88		5	1	3	-88	2	2	-99	-88	0.10	600	1
64495PLU20130204_REGLEMENT	64495	SAINT PEE SUR NIVELLE	UBa	-88		5	1	2	-88	2	2	-99	5	0.10	-99	1
64495PLU20130204_REGLEMENT	64495	SAINT PEE SUR NIVELLE	UV	-88		5	1	3	-88	2	-99	-99	7	-88	-99	-99
33274_reglement_20140122	33274	MARTILLAC	UB	-88		5	1	3	-88	1	3	0.30	7	0.10	-88	0.5
33274_reglement_20140122	33274	MARTILLAC	UA	-88		-99	1	16	-88	1	3	0.30	9	-88	-88	-99
33274_reglement_20140122	33274	MARTILLAC	UC	-88		5	1	4	5	1	3	0.30	7	0.10	-88	0.3
33274_reglement_20140122	33274	MARTILLAC	UY	-88		10	1	5	-88	-88	-99	0.40	15	-88	-99	0.8
33274_reglement_20140122	33274	MARTILLAC	UX	-88		10	1	5	-88	-88	4	0.60	9	0.20	-99	-99
72343_reglement_20110531	72343	SOUVIGNE SUR SARTHE	UA	-88		5	1	5	-88	-88	5	0,6	12	-88	-88	-99
72343_reglement_20110531	72343	SOUVIGNE SUR SARTHE	UPa	-88		3	1	3	-88	-88	4	-88	4,8	-88	800	0,72
72343_reglement_20110531	72343	SOUVIGNE SUR SARTHE	UC	-88		3	1	3	-88	-88	4	1	-88	-88	-88	-99
07308_reglement_20160427	7308	SARRAS	Ug	-88		-99	1	4	-88	2	-99	-99	12	-88	-88	-99
07308_reglement_20160427	7308	SARRAS	Ud	-88		-88	1	4	-88	2	-99	-99	9	-88	-88	-99
07308_reglement_20160427	7308	SARRAS	Ub	-88		5	1	4	-88	2	-99	-99	9	-88	-88	-99
07308_reglement_20160427	7308	SARRAS	Ua	-88		-88	1	4	-88	2	-99	-99	12	-88	-88	-99
07308_reglement_20160427	7308	SARRAS	Ue1	-88		5	1	5	-88	2	5	-99	12	-88	-88	-99
76738_reglement_20141209	76738	VIEUX MANOIR	Uh	-88		5	1	3	-88	2	-88	0.20	6.5	0.30	-88	-88
76738_reglement_20141209	76738	VIEUX MANOIR	Ue	-88		3	-99	-99	-99	-99	-99	-99	6.5	-88	-88	-88
76738_reglement_20141209	76738	VIEUX MANOIR	UH	-88		-88	-88	-88	-88	-88	-99	-88	-88	-88	-88	-88
76738_reglement_20141209	76738	VIEUX MANOIR	Ua	-88		3	1	3	-88	2	-99	0.40	6.5	0.20	800	-88
76738_reglement_20141209	76738	VIEUX MANOIR	Uz	-88		7	1	5	-88	2	-99	-99	15	-88	-88	-99
40280PLU20070206_3_0_Reglement	40280	SAINT PERDON	Us	-88		5	1	5	-88	2	4	-99	-99	-88	-99	-99
40280PLU20070206_3_0_Reglement	40280	SAINT PERDON	Uhb	-88		-88	1	3	-88	2	4	-99	12	0.10	-99	-99
40280PLU20070206_3_0_Reglement	40280	SAINT PERDON	Ue	-88		5	1	3	-88	2	4	0.40	-99	-88	1500	-99
40280PLU20070206_3_0_Reglement	40280	SAINT PERDON	Uhc	-88		5	1	3	-88	2	4	0.25	7.5	0.10	-99	-99
40280PLU20070206_3_0_Reglement	40280	SAINT PERDON	Uhd	-88		5	1	3	-88	4	4	0.25	7.50	-88	2000	-99
38298_reglement_20171214	38298	LE PEAGE DE ROUSSILLON	UE	-88		1	1	1	-88	-88	-99	-99	-99	-88	-88	-88
38298_reglement_20171214	38298	LE PEAGE DE ROUSSILLON	UCa	-88		10	1	4	-88	2	4	0.10	6	0.30	-88	-88
38298_reglement_20171214	38298	LE PEAGE DE ROUSSILLON	UB	-88		5	1	4	-88	2	4	0.50	-88	0.30	-88	-88
38298_reglement_20171214	38298	LE PEAGE DE ROUSSILLON	UA	-88		2.50	1	3	-88	2	5	-99	16	0.30	-88	-88
38298_reglement_20171214	38298	LE PEAGE DE ROUSSILLON	UY	-88		10	1	7	-88	2	-99	0.50	8	0.15	-88	-88
35240_reglement_20160707	35240	LE RHEU	UE1	-88		1	1	3	-88	-88	4	0.50	1	0.30	-88	-99
35240_reglement_20160707	35240	LE RHEU	UE2	-88		5	1	3	-88	2	4	0.40	1	0.30	-88	-99
35240_reglement_20160707	35240	LE RHEU	UO	-88		1	1	1	-88	-88	-99	-99	18	0.20	-99	-99
35240_reglement_20160707	35240	LE RHEU	UI	-88		7	1	5	-88	2	4	-88	20	0.30	-88	-99
35240_reglement_20160707	35240	LE RHEU	UGg	-88		0	1	4	-88	-88	4	0.10	0.30	-88	-88	-99
35240_reglement_20160707	35240	LE RHEU	UA	-88		1	1	0	-88	-88	4	-88	0.30	0.15	-88	-99
35240_reglement_20160707	35240	LE RHEU	UD	-88		1	1	4	-88	-88	4	0.70	1	0.10	-88	-99
35240_reglement_20160707	35240	LE RHEU	UGn	-88		0	1	4	-88	-88	4	0.50	0.30	-88	-88	-99
